fpr,tpr,threshold
0.0090819947702652,0.0505681325353456,0.8154653147366626
0.0090819947702652,0.0507416081186573,0.8154000245339297
0.0091053418005229,0.0507416081186573,0.815366351324257
0.0091053418005229,0.0508283459103131,0.815232440052553
0.0092220769518117,0.0508283459103131,0.8148071429899267
0.0092220769518117,0.0509150837019689,0.8147173356368886
0.0092687710123272,0.0509150837019689,0.8145951322797976
0.0092687710123272,0.0510018214936247,0.8145611554008555
0.0093154650728427,0.0510018214936247,0.8145113741431567
0.0093154650728427,0.0510885592852805,0.8145110020813386
0.0093388121031004,0.0510885592852805,0.8144939216159497
0.0093388121031004,0.0517824616185271,0.8142739267295102
0.0095489353754202,0.0517824616185271,0.8139670512039346
0.0095489353754202,0.0522161505768063,0.8138649593361256
0.0095956294359357,0.0522161505768063,0.8136568907017129
0.0095956294359357,0.0523896261601179,0.8135815107575739
0.0096423234964512,0.0523896261601179,0.8134422742944368
0.0096423234964512,0.0524763639517737,0.8134406255933115
0.009665670526709,0.0524763639517737,0.8134400302297362
0.009665670526709,0.0527365773267412,0.8133471059913382
0.0096890175569667,0.0527365773267412,0.8132867379196469
0.0096890175569667,0.052823315118397,0.8132415394868475
0.0097824056779977,0.052823315118397,0.8129454126455194
0.0097824056779977,0.0529100529100529,0.81291586005853
0.0098290997385132,0.0529100529100529,0.812785054543157
0.0098290997385132,0.0529967907017087,0.8127411703186056
0.0098757937990287,0.0529967907017087,0.8127176818604194
0.0098757937990287,0.0530835284933645,0.8125931584811789
0.0099224878595442,0.0530835284933645,0.8124333765469672
0.0099224878595442,0.0531702662850203,0.8124141148305564
0.0099691819200597,0.0531702662850203,0.8123869916611344
0.0099691819200597,0.0534304796599878,0.8122964432688158
0.0099925289503175,0.0534304796599878,0.8122278116152095
0.0099925289503175,0.0536906930349553,0.8121724930857184
0.0100158759805752,0.0536906930349553,0.8120844273310933
0.0100158759805752,0.0537774308266111,0.8120624396925167
0.0100859170713485,0.0537774308266111,0.8119728076450194
0.0100859170713485,0.0538641686182669,0.8119652501194828
0.0101092641016062,0.0538641686182669,0.8119375673103623
0.0101092641016062,0.0539509064099228,0.811720081193845
0.010132611131864,0.0539509064099228,0.8116724480080868
0.010132611131864,0.0540376442015786,0.8116030094952655
0.0101559581621217,0.0540376442015786,0.811588243490419
0.0101559581621217,0.0541243819932344,0.8115151988931488
0.0102026522226372,0.0541243819932344,0.8114880161556537
0.0102026522226372,0.0542111197848902,0.8114792176455998
0.010225999252895,0.0542111197848902,0.8114746737824068
0.010225999252895,0.0543845953682019,0.8113223475693159
0.0102726933134105,0.0543845953682019,0.8112632613334549
0.0102726933134105,0.0546448087431694,0.8112197268661983
0.010319387373926,0.0546448087431694,0.8111492611000071
0.010319387373926,0.0549917599097926,0.810985406415945
0.0103660814344415,0.0549917599097926,0.8108282490471866
0.0103660814344415,0.0551652354931043,0.8106917950398767
0.0103894284646992,0.0551652354931043,0.8106834521098855
0.0103894284646992,0.0552519732847601,0.8106295079818236
0.010412775494957,0.0552519732847601,0.8105655236788311
0.010412775494957,0.0554254488680718,0.8104389410506061
0.0104594695554725,0.0554254488680718,0.8103061492661195
0.0104594695554725,0.0558591378263509,0.8101451514813182
0.0104828165857302,0.0558591378263509,0.8100862244571433
0.0104828165857302,0.0559458756180067,0.810075078445202
0.0105528576765035,0.0559458756180067,0.8100578929703712
0.0105528576765035,0.0560326134096625,0.8100430995640183
